name;sum_pN;sum_pS;ratio;peg;old;desc;effector;secreted;Cg_bestHit;CSEP;pvalue;fdr;stars;eff_new;sec_new
gfam_13480;71.5750232991612;266.811989100817;0.268260146556293;0003.peg.869;Cob_00870;character(0);character(0);character(0);character(0);character(0);0.481654200934481;0.970047966247709;ns;FALSE;TRUE
gfam_13481;267.974973294674;697.010360138135;0.384463400574945;0005.peg.4569;CH063_04569T0;character(0);character(0);character(0);character(0);character(0);3.82137159675945e-07;1.98723595601854e-06;***;FALSE;FALSE
gfam_13482;123.936790176998;172.192513368984;0.719757135499959;0001.peg.4156;GLRG_04156T0;character(0);character(0);character(0);character(0);character(0);4.47761892476537e-16;4.89477430813591e-15;***;FALSE;FALSE
gfam_13483;214.932176404331;445.979933038932;0.481932393100675;0001.peg.4356;GLRG_04356T0;character(0);character(0);character(0);character(0);character(0);3.90868472398117e-12;3.16061809703197e-11;***;FALSE;FALSE
gfam_13486;248.47004072135;550.017825311943;0.451749069369578;1001.peg.13236;CT04_13255;hypothetical protein;;;GLRG_04417T0;;1.91443400917987e-11;1.46656287137292e-10;***;FALSE;FALSE
gfam_13487;428.444063186686;1100.11376796645;0.38945432341844;0002.peg.9895;CGGC5_9930;character(0);character(0);character(0);character(0);character(0);5.6030111744094e-11;4.11926258531778e-10;***;FALSE;TRUE
gfam_13489;103.849820041956;435.522668078126;0.238448713818329;0005.peg.6686;CH063_06686T0;character(0);character(0);character(0);character(0);character(0);0.854831786669654;1;ns;FALSE;TRUE
gfam_1348;228.049826692306;637.206486397403;0.357889995724367;1001.peg.8262;CT04_08262;TMEM1 family protein;;;GLRG_10708T0;;0.000101120159972912;0.000394670247752066;***;FALSE;FALSE
gfam_13490;63.9388951531725;166.352930875979;0.384356889995769;0005.peg.8211;CH063_08211T0;character(0);character(0);character(0);character(0);character(0);0.00852195014261492;0.0252616343586805;*;FALSE;FALSE
gfam_13491;440.198804955644;881.579644589602;0.499329592802211;1005.peg.4916;CBS168_04916;character(0);character(0);character(0);character(0);character(0);3.15444322654991e-25;6.66601265199471e-24;***;FALSE;FALSE
gfam_13492;139.975257790178;420.225695841852;0.333095427469663;0005.peg.14235;CH063_14235T0;character(0);character(0);character(0);character(0);character(0);0.0130951753163788;0.0375880569573168;*;FALSE;FALSE
gfam_13493;328.342818146689;476.7901226364;0.688652726971617;0001.peg.5314;GLRG_05314T0;character(0);character(0);character(0);character(0);character(0);7.98745679319877e-37;3.39244312456055e-35;***;FALSE;TRUE
gfam_13494;172.891149870439;764.056624155757;0.226280545714102;0003.peg.11740;Cob_11745;character(0);character(0);character(0);character(0);character(0);0.976332290011423;1;ns;FALSE;FALSE
gfam_13495;202.667344446092;473.835175273974;0.427716967886372;0005.peg.4771;CH063_04771T0;character(0);character(0);character(0);character(0);character(0);2.61508502235635e-08;1.52182441058419e-07;***;FALSE;FALSE
gfam_13496;50.0314350948016;325.664317853808;0.153628851402938;0001.peg.5498;GLRG_05498T0;character(0);character(0);character(0);character(0);character(0);0.999958199883618;1;ns;FALSE;FALSE
gfam_13497;210.797032760097;570.094588727643;0.369757996178426;0002.peg.14739;CGGC5_14812;character(0);character(0);character(0);character(0);character(0);3.83147461115695e-05;0.000158318730822734;***;FALSE;TRUE
gfam_13498;210.782273019718;828.344472444396;0.254462098838798;0002.peg.2274;CGGC5_2279;character(0);character(0);character(0);character(0);character(0);0.724133746742875;1;ns;FALSE;FALSE
gfam_13499;83.2160295605507;272.670869944329;0.305188557829962;0001.peg.5712;GLRG_05712T0;character(0);character(0);character(0);character(0);character(0);0.158965890812392;0.370167921909711;ns;FALSE;FALSE
gfam_1349;302.744269091225;1306.58804101976;0.231705985044023;1001.peg.1294;CT04_01294;endonuclease/exonuclease/phosphatase;;Yes;GLRG_01071T0;;0.986773786547412;1;ns;FALSE;FALSE
gfam_134;423.894035059459;2720.19707505691;0.155832104573008;1001.peg.7296;CT04_07296;aldehyde dehydrogenase;;;GLRG_06385T0;;1;1;ns;FALSE;FALSE
gfam_13500;227.0033883594;438.050674498482;0.518212621449089;0005.peg.11402;CH063_11402T0;character(0);character(0);character(0);character(0);character(0);3.62519353097327e-15;3.72113763868683e-14;***;FALSE;TRUE
gfam_13501;29.8762478947497;127.081574706469;0.235095040046185;0001.peg.581;GLRG_00581T0;character(0);character(0);character(0);character(0);character(0);0.750163215523136;1;ns;TRUE;TRUE
gfam_13502;74.3965905105377;196.810059420462;0.378012133778173;0001.peg.5921;GLRG_05921T0;character(0);character(0);character(0);character(0);character(0);0.00814020294795184;0.0242131317997171;*;FALSE;FALSE
gfam_13503;125.478680680905;419.020566465463;0.299457092856677;0003.peg.9750;Cob_09754;character(0);character(0);character(0);character(0);character(0);0.142745410089387;0.33632667193487;ns;FALSE;FALSE
gfam_13505;140.408738725697;537.333021700437;0.261306737265767;0001.peg.5967;GLRG_05967T0;character(0);character(0);character(0);character(0);character(0);0.600602745373635;1;ns;FALSE;FALSE
gfam_13506;56.3395272822161;577.551493122372;0.0975489249930462;0003.peg.11569;Cob_11574;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_13507;152.617197543831;264.178935589726;0.577703885448489;0005.peg.1230;CH063_01230T0;character(0);character(0);character(0);character(0);character(0);1.61585371072479e-13;1.46581015187178e-12;***;FALSE;FALSE
gfam_13508;459.372186865995;774.737419997977;0.592939201087247;0005.peg.7002;CH063_07002T0;character(0);character(0);character(0);character(0);character(0);9.58022373129529e-39;4.36979641602814e-37;***;FALSE;FALSE
gfam_13509;172.854926768338;610.401515614496;0.2831823354736;0001.peg.6415;GLRG_06415T0;character(0);character(0);character(0);character(0);character(0);0.242042249372276;0.536243423699071;ns;FALSE;FALSE
gfam_1350;806.833597527343;1637.40534095543;0.492751292148927;1001.peg.4575;CT04_04575;cytochrome P450;;Yes;GLRG_10712T0;;2.64854135918704e-43;1.53166092709415e-41;***;FALSE;FALSE
gfam_13510;50.5427935001968;183.66035079127;0.275197086809655;0002.peg.10625;CGGC5_10665;character(0);character(0);character(0);character(0);character(0);0.423784129383702;0.871934500005794;ns;FALSE;FALSE
gfam_13511;267.643850423959;617.645480594836;0.433329246036414;2001.peg.3547;VDAG_03547T0;character(0);character(0);character(0);character(0);character(0);7.10967107408908e-11;5.17699151735525e-10;***;FALSE;FALSE
gfam_13512;37.7565074078129;105.776704648817;0.356945392968766;0005.peg.6380;CH063_06380T0;character(0);character(0);character(0);character(0);character(0);0.0722444238577233;0.181121398616789;ns;FALSE;FALSE
gfam_13513;100.985969790073;202.082404199115;0.499726684222192;0001.peg.6523;GLRG_06523T0;character(0);character(0);character(0);character(0);character(0);4.43018995091896e-07;2.28185608843754e-06;***;FALSE;FALSE
gfam_13515;56.9809573105947;121.713892919881;0.468154915956085;0001.peg.6702;GLRG_06702T0;character(0);character(0);character(0);character(0);character(0);0.000471021940775133;0.00168786119524234;**;TRUE;TRUE
gfam_13516;33.2592522674813;72.7352513644716;0.45726455389315;0001.peg.687;GLRG_00687T0;character(0);character(0);character(0);character(0);character(0);0.00951731155738586;0.0279753242374351;*;TRUE;TRUE
gfam_13517;222.858118879526;650.644946808511;0.342518788430881;0001.peg.6892;GLRG_06892T0;character(0);character(0);character(0);character(0);character(0);0.000806837892641856;0.00279384604685448;**;FALSE;FALSE
gfam_13518;142.512114643024;503.979374509584;0.282773704343954;0004.peg.11925;CS_11925;character(0);character(0);character(0);character(0);character(0);0.263032706767014;0.57855719065406;ns;FALSE;FALSE
gfam_13519;152.510424216031;439.513896821701;0.346997956876663;0001.peg.6982;GLRG_06982T0;character(0);character(0);character(0);character(0);character(0);0.00299707025139303;0.00949243228277392;**;FALSE;FALSE
gfam_1351;352.857732451627;1011.95932319053;0.348687663985473;1001.peg.689;CT04_00689;bifunctional purine biosynthetic protein (phosphoribosylamine-glycine ligase);;;GLRG_08415T0;;1.04762654549976e-05;4.61597084027345e-05;***;FALSE;TRUE
gfam_13520;58.3761315721109;187.355947652842;0.311578747851005;0003.peg.6436;Cob_06440;character(0);character(0);character(0);character(0);character(0);0.172672591079786;0.398262910392667;ns;FALSE;FALSE
gfam_13521;321.678774303988;833.749765923865;0.385821726675439;0003.peg.2289;Cob_02291;character(0);character(0);character(0);character(0);character(0);2.10799457781528e-08;1.23393410578487e-07;***;FALSE;FALSE
gfam_13522;268.20747777048;537.511964256665;0.498979549490381;0002.peg.10646;CGGC5_10686;character(0);character(0);character(0);character(0);character(0);5.37787114045232e-16;5.84928150742396e-15;***;FALSE;FALSE
gfam_13523;157.164384032475;358.845236030454;0.437972608389698;0004.peg.263;CS_00263;character(0);character(0);character(0);character(0);character(0);3.36967915408067e-07;1.76224561009128e-06;***;FALSE;FALSE
gfam_13524;169.403842114221;452.904922432592;0.374038421142208;2001.peg.2808;VDAG_02808T0;character(0);character(0);character(0);character(0);character(0);0.000152938405929788;0.000582523996005433;***;FALSE;FALSE
gfam_13525;221.461805922367;386.626830054511;0.572805063453933;1004.peg.6683;CBS127_06683;character(0);character(0);character(0);character(0);character(0);3.08569096889892e-18;4.01729053378057e-17;***;FALSE;FALSE
gfam_13526;21.7979011005386;112.788580156259;0.193263370017952;0001.peg.7431;GLRG_07431T0;character(0);character(0);character(0);character(0);character(0);0.930408494502064;1;ns;TRUE;TRUE
gfam_13527;137.736351978441;319.31924617541;0.431343721457927;0001.peg.7510;GLRG_07510T0;character(0);character(0);character(0);character(0);character(0);2.5517002493813e-06;1.20902432445082e-05;***;FALSE;FALSE
gfam_13528;44.4398340248963;291.907894736842;0.152239233080555;0004.peg.7810;CS_07810;character(0);character(0);character(0);character(0);character(0);0.999935400939036;1;ns;FALSE;FALSE
gfam_13529;42.3319908902585;264.286499761739;0.160174624615415;0001.peg.7618;GLRG_07618T0;character(0);character(0);character(0);character(0);character(0);0.99960283134736;1;ns;FALSE;FALSE
gfam_1352;288.673122266209;1011.78055163618;0.285311989639837;1001.peg.7228;CT04_07228;alpha-ketoglutarate-dependent sulfonate dioxygenase (TfdA family Taurine catabolism dioxygenase);;;GLRG_10722T0;;0.152881493432561;0.357542311956201;ns;FALSE;FALSE
gfam_13530;72.323567348443;655.055307587813;0.110408337297149;0001.peg.7663;GLRG_07663T0;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_13531;109.751523543363;579.302496388187;0.189454601400197;0003.peg.12539;Cob_12544;character(0);character(0);character(0);character(0);character(0);0.999668444323248;1;ns;FALSE;FALSE
gfam_13532;48.1964524066063;490.008069492571;0.0983584871500509;0003.peg.440;Cob_00440;character(0);character(0);character(0);character(0);character(0);0.999999999999988;1;ns;FALSE;TRUE
gfam_13533;354.728065277472;864.718168771935;0.410223906572072;0001.peg.7902;GLRG_07902T0;character(0);character(0);character(0);character(0);character(0);1.72554076686721e-11;1.32972368197489e-10;***;FALSE;FALSE
gfam_13534;261.454709684521;963.291521760286;0.271418053391301;0001.peg.8013;GLRG_08013T0;character(0);character(0);character(0);character(0);character(0);0.407657799598536;0.843039453384328;ns;FALSE;FALSE
gfam_13535;94.4133210697947;567.182907902123;0.166460095595982;0001.peg.8018;GLRG_08018T0;character(0);character(0);character(0);character(0);character(0);0.999997105908114;1;ns;FALSE;TRUE
gfam_13536;29.275865892877;96.5686822398569;0.303161078869873;0001.peg.8034;GLRG_08034T0;character(0);character(0);character(0);character(0);character(0);0.323532498332236;0.690110321652525;ns;FALSE;TRUE
gfam_13537;522.772277227723;902.709677419355;0.579114515225107;0002.peg.6857;CGGC5_6880;character(0);character(0);character(0);character(0);character(0);6.28216801801025e-42;3.36277704567375e-40;***;FALSE;FALSE
gfam_13538;192.148256522799;693.350862597275;0.277129901884043;0002.peg.6855;CGGC5_6878;character(0);character(0);character(0);character(0);character(0);0.323045041770953;0.689297557420675;ns;FALSE;FALSE
gfam_13539;238.464189989914;849.251249702133;0.280793451965544;0001.peg.8177;GLRG_08177T0;character(0);character(0);character(0);character(0);character(0);0.249400241081676;0.550192561814039;ns;FALSE;FALSE
gfam_1353;289.036361671486;1369.18856643692;0.211100478602194;1001.peg.12257;CT04_12257;integral membrane protein;;;GLRG_10723T0;;0.999889023656132;1;ns;FALSE;FALSE
gfam_13540;282.757742194115;935.096423680488;0.302383513650064;0001.peg.8222;GLRG_08222T0;character(0);character(0);character(0);character(0);character(0);0.0323178795865938;0.0865686129372902;ns;FALSE;FALSE
gfam_13541;58.5462959372294;334.639544074213;0.174953310133143;0002.peg.8601;CGGC5_8632;character(0);character(0);character(0);character(0);character(0);0.999093730792758;1;ns;FALSE;FALSE
gfam_13542;91.3974286010481;376.961200873736;0.242458450337073;0003.peg.6149;Cob_06152;character(0);character(0);character(0);character(0);character(0);0.813303866401691;1;ns;FALSE;FALSE
gfam_13543;316.677349378976;591.234041984044;0.535620967149119;0001.peg.8481;GLRG_08481T0;character(0);character(0);character(0);character(0);character(0);3.43191048106006e-22;5.88055137191163e-21;***;FALSE;FALSE
gfam_13544;621.241042345277;1120.60103626943;0.554381998800785;0002.peg.14426;CGGC5_14496;character(0);character(0);character(0);character(0);character(0);6.67574947627139e-45;4.43475172900614e-43;***;FALSE;TRUE
gfam_13545;294.276818787489;591.849800281137;0.497215372291591;0005.peg.13442;CH063_13442T0;character(0);character(0);character(0);character(0);character(0);3.01035767630518e-17;3.62081460899325e-16;***;FALSE;FALSE
gfam_13546;79.4657590759076;213.282748997035;0.372584090600841;0001.peg.850;GLRG_00850T0;character(0);character(0);character(0);character(0);character(0);0.00822413276591761;0.0244403339870834;*;TRUE;TRUE
gfam_13547;123.32710385571;471.956094315174;0.261310544224802;0001.peg.8515;GLRG_08515T0;character(0);character(0);character(0);character(0);character(0);0.59802463399824;1;ns;FALSE;FALSE
gfam_13548;57.7528556593977;330.34772978959;0.174824436348276;0002.peg.15099;CGGC5_15176;character(0);character(0);character(0);character(0);character(0);0.999065002682972;1;ns;FALSE;FALSE
gfam_13549;86.387592100625;252.103456468487;0.342667226029975;0001.peg.8604;GLRG_08604T0;character(0);character(0);character(0);character(0);character(0);0.0288032848650854;0.0777166740558876;ns;FALSE;FALSE
gfam_1354;57.0733924234862;140.843132263192;0.405226662503032;1001.peg.12258;CT04_12258;GIY-YIG catalytic domain-containing protein;;;GLRG_10727T0;;0.00595954956897702;0.0181008218327147;*;FALSE;FALSE
gfam_13550;56.8422262508686;112.276508420738;0.506269985150068;0001.peg.8626;GLRG_08626T0;character(0);character(0);character(0);character(0);character(0);8.71715275994924e-05;0.000342201138513809;***;TRUE;TRUE
gfam_13551;314.090871967985;676.125488890738;0.464545231807911;0005.peg.32;CH063_00032T0;character(0);character(0);character(0);character(0);character(0);2.63303026768335e-15;2.71562691780017e-14;***;FALSE;TRUE
gfam_13552;135.372192565325;623.061719666415;0.217269314246753;0001.peg.8665;GLRG_08665T0;character(0);character(0);character(0);character(0);character(0);0.987745060262441;1;ns;FALSE;FALSE
gfam_13553;130.176207612215;525.638094616;0.247653678349387;0003.peg.11793;Cob_11798;character(0);character(0);character(0);character(0);character(0);0.788045870343518;1;ns;FALSE;FALSE
gfam_13554;107.048377328565;383.671487218291;0.279010510019106;0001.peg.8796;GLRG_08796T0;character(0);character(0);character(0);character(0);character(0);0.353892359208307;0.74748436673478;ns;FALSE;FALSE
gfam_13555;129.999706648214;440.41112442221;0.295178072122418;0001.peg.8902;GLRG_08902T0;character(0);character(0);character(0);character(0);character(0);0.159368257788837;0.370971502497142;ns;FALSE;FALSE
gfam_13556;111.679806331889;385.605562341445;0.289621875923561;0002.peg.13422;CGGC5_13477;character(0);character(0);character(0);character(0);character(0);0.224891020035572;0.503846121331857;ns;FALSE;FALSE
gfam_13557;302.74420036402;586.300712170921;0.516363350887015;0001.peg.8963;GLRG_08963T0;character(0);character(0);character(0);character(0);character(0);1.46269831919446e-19;2.095994914474e-18;***;FALSE;TRUE
gfam_13558;20.0448898864419;62.1174474274286;0.322693393186515;0004.peg.11107;CS_11107;character(0);character(0);character(0);character(0);character(0);0.264338902317578;0.580872967026617;ns;FALSE;TRUE
gfam_13559;112.842598080776;429.341122256615;0.262827370198492;0001.peg.9005;GLRG_09005T0;character(0);character(0);character(0);character(0);character(0);0.555480753948578;1;ns;FALSE;TRUE
gfam_13560;299.784072355241;541.135409733167;0.553990862477588;0001.peg.9006;GLRG_09006T0;character(0);character(0);character(0);character(0);character(0);1.08484664038186e-22;1.93568917073093e-21;***;FALSE;FALSE
gfam_13561;64.6600574364843;304.5669133157;0.212301647386959;0003.peg.12119;Cob_12124;character(0);character(0);character(0);character(0);character(0);0.957136315063085;1;ns;FALSE;TRUE
gfam_13562;855.958201496396;1668.45304203132;0.513025047713826;0005.peg.5890;CH063_05890T0;character(0);character(0);character(0);character(0);character(0);6.32176429569371e-51;5.60905032098742e-49;***;FALSE;FALSE
gfam_13563;32.7496155189194;105.981778037205;0.309011757732755;0004.peg.7244;CS_07244;character(0);character(0);character(0);character(0);character(0);0.243704782067659;0.539557639190643;ns;FALSE;FALSE
gfam_13564;52.1724984330069;144.217202504075;0.361763350884112;2001.peg.6754;VDAG_06754T0;character(0);character(0);character(0);character(0);character(0);0.0381160360627844;0.100972419459572;ns;FALSE;FALSE
gfam_13565;172.952990490246;343.600178242592;0.503355357307574;0002.peg.11424;CGGC5_11467;character(0);character(0);character(0);character(0);character(0);3.66829968535568e-11;2.74201697196177e-10;***;FALSE;FALSE
gfam_13566;64.0299816601547;255.620106087396;0.250488831415566;0002.peg.10296;CGGC5_10336;character(0);character(0);character(0);character(0);character(0);0.693476761829913;1;ns;FALSE;FALSE
gfam_13567;84.9218527990906;412.472457084294;0.205884905381054;0002.peg.7518;CGGC5_7544;character(0);character(0);character(0);character(0);character(0);0.987548195253139;1;ns;FALSE;FALSE
gfam_13568;86.627099381235;352.5765207284;0.245697300552712;0001.peg.9381;GLRG_09381T0;character(0);character(0);character(0);character(0);character(0);0.756113902502516;1;ns;FALSE;TRUE
gfam_13569;66.5391459921394;382.879188310702;0.173786269986928;0002.peg.1496;CGGC5_1498;character(0);character(0);character(0);character(0);character(0);0.999631160881182;1;ns;FALSE;FALSE
gfam_1356;59.4701097743167;147.604797155908;0.402900928155481;1001.peg.7237;CT04_07237;TATA box binding protein associated factor;;;GLRG_10731T0;;0.00656724024371972;0.0198534492688787;*;FALSE;TRUE
gfam_13570;149.281901029964;537.105082129494;0.277937978985596;0001.peg.956;GLRG_00956T0;character(0);character(0);character(0);character(0);character(0);0.340193461379896;0.721727169786304;ns;FALSE;FALSE
gfam_13571;136.019598522798;441.105074557855;0.308360992353439;0001.peg.9603;GLRG_09603T0;character(0);character(0);character(0);character(0);character(0);0.0744632535737066;0.186215634516177;ns;FALSE;FALSE
gfam_13572;673.286828867548;1698.23818265822;0.396461954361233;0005.peg.4309;CH063_04309T0;character(0);character(0);character(0);character(0);character(0);1.30894072430397e-17;1.61485887072701e-16;***;FALSE;FALSE
gfam_13573;99.3137895621324;421.101710334789;0.235842759895643;0004.peg.10990;CS_10990;character(0);character(0);character(0);character(0);character(0);0.878158991701189;1;ns;FALSE;FALSE
gfam_13574;244.006840668312;983.790006225112;0.248027362673247;0001.peg.967;GLRG_00967T0;character(0);character(0);character(0);character(0);character(0);0.846892109744981;1;ns;FALSE;FALSE
gfam_13575;463.057505868483;776.516050303379;0.596327024647552;1004.peg.11146;CBS127_11146;character(0);character(0);character(0);character(0);character(0);1.52383308050502e-39;7.23067169408867e-38;***;FALSE;FALSE
gfam_13576;195.806340562701;413.805533026944;0.473184442775326;1004.peg.11147;CBS127_11147;character(0);character(0);character(0);character(0);character(0);1.05898919292023e-10;7.62119222504923e-10;***;FALSE;TRUE
gfam_13577;304.338119832756;704.734595042376;0.431847850203035;2001.peg.7040;VDAG_07040T0;character(0);character(0);character(0);character(0);character(0);6.77522993423124e-12;5.40100483495578e-11;***;FALSE;FALSE
gfam_13578;130.47053718607;717.891754516087;0.18174123935163;0003.peg.3954;Cob_03956;character(0);character(0);character(0);character(0);character(0);0.999989667547414;1;ns;FALSE;FALSE
gfam_13579;73.9659003688234;269.940326284607;0.274008338757206;1005.peg.7860;CBS168_07860;character(0);character(0);character(0);character(0);character(0);0.432148690816279;0.886048455339359;ns;FALSE;TRUE
gfam_1357;114.895177649784;238.23806822083;0.482270438590377;1001.peg.1122;CT04_01122;DJ-1/PfpI family protein;;;GLRG_10735T0;;2.88417438544493e-07;1.51384096390006e-06;***;FALSE;TRUE
gfam_13580;190.813591054816;436.334674953423;0.437310170398867;0001.peg.9801;GLRG_09801T0;character(0);character(0);character(0);character(0);character(0);1.84112428607231e-08;1.08705214228718e-07;***;FALSE;FALSE
gfam_13581;28.6759444403577;119.766063691297;0.239432970881228;0002.peg.15320;CGGC5_15401;character(0);character(0);character(0);character(0);character(0);0.709821830488643;1;ns;TRUE;TRUE
gfam_13582;313.216639515966;581.11994717279;0.53898793362678;0001.peg.993;GLRG_00993T0;character(0);character(0);character(0);character(0);character(0);3.77735663119318e-22;6.44688772074789e-21;***;FALSE;TRUE
gfam_13583;135.558207041476;219.806398843793;0.616716382027675;0002.peg.100;CGGC5_100;character(0);character(0);character(0);character(0);character(0);1.0669362207261e-13;9.7993271767676e-13;***;TRUE;TRUE
gfam_13584;137.963365216346;685.321225361062;0.201311968914518;0002.peg.10007;CGGC5_10045;character(0);character(0);character(0);character(0);character(0);0.999068866445237;1;ns;FALSE;FALSE
gfam_13585;52.6558140794713;113.723140142111;0.463017588273339;0002.peg.10009;CGGC5_10047;character(0);character(0);character(0);character(0);character(0);0.000791915922944628;0.00274658068696779;**;FALSE;FALSE
gfam_13586;36.9703856337431;131.562284540376;0.281010517283902;0002.peg.10019;CGGC5_10057;character(0);character(0);character(0);character(0);character(0);0.419785789241191;0.865081946202734;ns;FALSE;TRUE
gfam_13587;104.237223201287;253.481817556885;0.411221697106125;0002.peg.10039;CGGC5_10077;character(0);character(0);character(0);character(0);character(0);0.00018272544439349;0.000689090365843745;***;FALSE;TRUE
gfam_13588;79.5577096471931;352.546470273747;0.225665880544536;0004.peg.7811;CS_07811;character(0);character(0);character(0);character(0);character(0);0.914336593716695;1;ns;FALSE;FALSE
gfam_13589;294.505006332422;620.110250418821;0.474923622264774;0002.peg.10093;CGGC5_10132;character(0);character(0);character(0);character(0);character(0);1.78810429671884e-15;1.8755549036191e-14;***;FALSE;FALSE
gfam_1358;149.345759276041;490.201086476026;0.304662236368473;1001.peg.1116;CT04_01116;high-affinity glucose transporter;;;GLRG_10740T0;;0.0852916232359545;0.211013691252589;ns;FALSE;TRUE
gfam_13590;655.337863187294;1118.90612132858;0.585695127316985;0003.peg.9338;Cob_09342;character(0);character(0);character(0);character(0);character(0);3.50864190745339e-53;3.31758739190885e-51;***;FALSE;FALSE
gfam_13591;283.096355854022;529.541109709009;0.534606946776215;0003.peg.9328;Cob_09332;character(0);character(0);character(0);character(0);character(0);8.47444944237241e-20;1.23623894230284e-18;***;FALSE;FALSE
gfam_13592;128.995545336974;360.684537331516;0.357640907734312;0002.peg.10105;CGGC5_10144;character(0);character(0);character(0);character(0);character(0);0.00287180544771577;0.00914712755586677;**;FALSE;FALSE
gfam_13593;149.460948189879;651.664094226245;0.229352744019665;0002.peg.10107;CGGC5_10146;character(0);character(0);character(0);character(0);character(0);0.959032831864168;1;ns;FALSE;TRUE
gfam_13594;88.8549497018305;624.636184794755;0.142250724285252;0002.peg.10230;CGGC5_10269;character(0);character(0);character(0);character(0);character(0);0.999999999030866;1;ns;FALSE;FALSE
gfam_13595;317.510460184515;551.642645432136;0.575572724142437;0003.peg.140;Cob_00140;character(0);character(0);character(0);character(0);character(0);6.20719128186129e-26;1.35595203819951e-24;***;FALSE;FALSE
gfam_13596;613.613150474461;1023.56475890306;0.599486398039008;0002.peg.10234;CGGC5_10273;character(0);character(0);character(0);character(0);character(0);1.82212922695102e-52;1.69811956877148e-50;***;FALSE;FALSE
gfam_13597;148.143879666057;425.926234008218;0.347815813719515;1003.peg.12788;CBS130_12788;character(0);character(0);character(0);character(0);character(0);0.00354165427763497;0.0110898210085771;*;FALSE;FALSE
gfam_13598;366.180749427286;966.729355445375;0.378783107562287;2001.peg.2119;VDAG_02119T0;character(0);character(0);character(0);character(0);character(0);1.38024867288919e-08;8.26617721156103e-08;***;FALSE;TRUE
gfam_13599;250.591920469419;530.335887427112;0.472515487656602;0002.peg.10248;CGGC5_10287;character(0);character(0);character(0);character(0);character(0);2.97562484970087e-13;2.64015371938528e-12;***;FALSE;FALSE
gfam_1359;33.097253753023;114.366061251487;0.289397513482984;1001.peg.1120;CT04_01120;major facilitator superfamily transporter;;;GLRG_10743T0;;0.366214225986436;0.769121122475405;ns;FALSE;FALSE
gfam_135;678.926558376481;2817.51632778318;0.240966326151039;1001.peg.5470;CT04_05470;Delta-sterol reductase (ergosterol biosynthesis ERG4/ERG24 family protein);;;GLRG_06649T0;;0.990966417127194;1;ns;FALSE;FALSE
gfam_13600;186.344459731741;579.595012387134;0.321508045702909;2001.peg.4029;VDAG_04029T0;character(0);character(0);character(0);character(0);character(0);0.0160431046879832;0.0452291352301878;*;FALSE;FALSE
gfam_13601;228.158926134158;329.197431080432;0.693076265465792;0003.peg.5225;Cob_05228;character(0);character(0);character(0);character(0);character(0);1.80218311105834e-26;4.07425480290571e-25;***;FALSE;FALSE
gfam_13602;110.764440531108;528.242383285465;0.209684879585382;0002.peg.10307;CGGC5_10347;character(0);character(0);character(0);character(0);character(0);0.990773730696592;1;ns;FALSE;TRUE
gfam_13603;58.1351094196004;123.064066852368;0.472397109136182;0002.peg.10335;CGGC5_10375;character(0);character(0);character(0);character(0);character(0);0.000353668268836854;0.00128402991998672;**;FALSE;TRUE
gfam_13604;240.423544825688;553.083001943372;0.434697041819962;0002.peg.1034;CGGC5_1036;character(0);character(0);character(0);character(0);character(0);6.21315081977746e-10;4.18757313836614e-09;***;FALSE;FALSE
gfam_13605;70.8816953233717;88.8628407596902;0.797652817729016;0003.peg.7049;Cob_07053;character(0);character(0);character(0);character(0);character(0);3.02614834828092e-11;2.28030332117619e-10;***;TRUE;TRUE
gfam_13606;136.914833309079;290.183188766284;0.471822071744314;0003.peg.5850;Cob_05853;character(0);character(0);character(0);character(0);character(0);6.45516735144912e-08;3.59811694796351e-07;***;FALSE;FALSE
gfam_13607;76.8951051431916;349.722974483838;0.219874331266576;0003.peg.8476;Cob_08480;character(0);character(0);character(0);character(0);character(0);0.94431635823914;1;ns;FALSE;FALSE
gfam_13608;21.7673406170204;118.259590446328;0.184064062245332;0003.peg.8780;Cob_08784;character(0);character(0);character(0);character(0);character(0);0.953955120204618;1;ns;TRUE;TRUE
gfam_13609;116.959418993397;225.98655294481;0.517550347440188;0003.peg.8440;Cob_08444;character(0);character(0);character(0);character(0);character(0);1.3968310958697e-08;8.3577598225848e-08;***;FALSE;FALSE
gfam_1360;256.533791682582;897.296457426973;0.285896360739237;1001.peg.10815;CT04_10815;transmembrane alpha-helix domain-containing protein;;Yes;GLRG_10744T0;;0.156742859111596;0.365648657830293;ns;FALSE;FALSE
gfam_13610;36.2322747614169;131.309183826845;0.275931002733181;0003.peg.6727;Cob_06731;character(0);character(0);character(0);character(0);character(0);0.462487373214275;0.937606116065284;ns;FALSE;TRUE
gfam_13611;230.510919476773;748.528225025981;0.307952207772488;0003.peg.1162;Cob_01163;character(0);character(0);character(0);character(0);character(0);0.0284879876882639;0.0769300380474819;ns;FALSE;FALSE
gfam_13612;135.202164333834;586.352121966737;0.230581862448694;2001.peg.7910;VDAG_07910T0;character(0);character(0);character(0);character(0);character(0);0.941928609115953;1;ns;FALSE;TRUE
gfam_13613;667.703055595697;1178.19627976802;0.566716316340061;0002.peg.10410;CGGC5_10450;character(0);character(0);character(0);character(0);character(0);1.08934635537654e-50;9.59958686227733e-49;***;FALSE;FALSE
