name;sum_pN;sum_pS;ratio
gfam_1010;245.596448910994;1470.78344127404;0.166983419869243
gfam_10100;152.616985401782;564.611416301427;0.270304462494795
gfam_10101;176.816072365558;462.535465979949;0.382275707206468
gfam_10102;102.659195649465;452.940599492702;0.226650460931178
gfam_10103;148.37722644216;669.871681789997;0.221500968731316
gfam_10104;138.026016227966;892.353565220336;0.154676376727296
gfam_10105;38.8219906772688;482.972200124076;0.0803814187799946
gfam_10106;77.0975807072809;350.079550375847;0.220228746936257
gfam_10107;456.311550836888;923.569104727158;0.494074074697087
gfam_10108;360.200039920942;889.63884541406;0.404883444307443
gfam_10109;343.780735706603;802.344385568132;0.428470295162813
gfam_1011;313.753801936215;1262.44092164603;0.248529492791732
gfam_10110;56.2535917640813;625.231113409374;0.0899724766691975
gfam_10111;358.69929059767;837.929315290271;0.428078220981458
gfam_10112;394.041771432809;744.901773142343;0.528984875107166
gfam_10113;322.873239594171;1103.14442097433;0.29268446946321
gfam_10114;140.213675824223;730.945908972779;0.191824968308899
gfam_10115;282.301594775514;723.011301549283;0.390452533965365
gfam_10116;130.891782534393;677.680577143917;0.193146722731874
gfam_10117;134.120348889931;817.737863920831;0.164013866554816
gfam_10118;390.638302393794;730.830988587037;0.53451250493502
gfam_10119;69.5692597811648;610.859859142415;0.11388743054558
gfam_1012;868.829033539369;4080.55909458989;0.212919115591607
gfam_10120;113.692042045769;435.429239309274;0.261103370609929
gfam_10121;55.1570608996121;543.866997999911;0.101416451269252
gfam_10122;148.040903515842;1069.02863066116;0.13848170130325
gfam_10123;141.272793600523;660.429187417838;0.213910584650074
gfam_10124;209.445448148425;813.382691392283;0.257499268628292
gfam_10125;107.841620233543;254.190924616051;0.424254407966904
gfam_10126;109.937110309859;491.135578939918;0.223842692372542
gfam_10127;130.545414349191;632.245498470348;0.206478993784902
gfam_10128;126.362767435661;944.41604312923;0.133799895030341
gfam_10129;126.951387755854;671.287253497199;0.18911633893609
gfam_1013;69.9624624615339;430.798890046343;0.162401677622725
gfam_10130;624.932179250585;1356.98007741033;0.460531580126962
gfam_10131;199.514385147305;541.965442540022;0.368131193406434
gfam_10132;46.5598335401166;661.152816308675;0.0704221964901666
gfam_10133;41.4672800120977;188.560546981011;0.219914932768379
gfam_10134;66.2280426006958;190.480231912799;0.347689846529663
gfam_10135;99.128644333597;808.06505036191;0.122674089529302
gfam_10136;167.558507429474;1017.85381637747;0.164619422488204
gfam_10137;63.9764908741094;236.620268826754;0.270376207377868
gfam_10138;71.7181342513755;219.707631833049;0.326425321018765
gfam_10139;137.555046709784;847.390730098159;0.162327769025571
gfam_1014;202.276778097501;1177.32260970017;0.171810832843017
gfam_10140;134.347201704805;985.176602437413;0.136368648395037
gfam_10141;194.435953955014;891.062532108492;0.218206856363858
gfam_10142;22.7897009944406;592.69052440579;0.0384512659744118
gfam_10143;90.848455712316;531.32565784477;0.170984507092744
gfam_10144;365.375235574114;782.810044048474;0.466748272268577
gfam_10145;240.978842741711;511.127920986449;0.471464838541075
gfam_10146;24.5317957126391;343.678818442886;0.0713800048073545
gfam_10147;192.931112196972;912.320368904624;0.211472985557271
gfam_10148;125.052784366471;576.808093621271;0.216801369033111
gfam_10149;159.067418649132;562.877276428622;0.282596980390455
gfam_1015;403.414221926574;2186.57872260284;0.184495631351594
gfam_10150;110.066567473966;548.807739644485;0.200555785793522
gfam_10151;82.7599908935458;1020.23896641584;0.0811182415275574
gfam_10152;239.086568514794;1099.72361624868;0.21740605092246
gfam_10153;77.949583784381;776.127144352012;0.100434038870604
gfam_10154;120.425538195935;1148.19576089512;0.104882409687746
gfam_10155;68.4660614256033;457.675716630789;0.149595136769809
gfam_10156;301.654300506277;1273.6526504511;0.236841889662333
gfam_10157;126.959778665635;1610.92703502566;0.078811625793848
gfam_10158;52.2677747889864;717.394749253025;0.0728577604497515
gfam_10159;44.0547428965059;417.984596508971;0.105398005726654
gfam_1016;17.0890733609627;744.014248846793;0.0229687447349973
gfam_10160;91.1793358802942;534.053098973402;0.170730843160663
gfam_10161;86.9813380886696;566.711611330712;0.153484305508451
gfam_10162;116.534696850937;973.386588309773;0.119720877861377
gfam_10163;368.371461091201;746.455833480709;0.493493981249355
gfam_10164;171.634717355679;713.428008323773;0.240577486940752
gfam_10165;134.299092945176;387.780745788661;0.346327388359732
gfam_10166;162.880486952396;1064.01204962093;0.153081430807502
gfam_10167;193.465566850449;732.714726664603;0.264039413717158
gfam_10168;111.862967705316;673.565206141745;0.166075929524447
gfam_10169;74.3002510152183;740.406453364952;0.100350625899522
gfam_1017;97.7710083816853;971.590174821073;0.100629885846356
gfam_10170;50.8373983768469;464.371297651586;0.109475754927019
gfam_10171;61.1374713245155;236.607626705864;0.258391803238522
gfam_10172;55.3010356446613;207.566333764243;0.266425843930323
gfam_10173;191.815184410471;536.481527563733;0.35754294333589
gfam_10174;152.160675650183;1022.20691812832;0.148855063443312
gfam_10175;85.2720309374425;394.497553166137;0.216153510340105
gfam_10176;43.5552886016865;669.099869138536;0.0650953476612748
gfam_10177;93.5389474219202;559.929001994387;0.16705501427636
gfam_10178;54.8432860972099;555.188891613531;0.0987831113439973
gfam_10179;717.177902554776;2392.34945163042;0.299779742489546
gfam_1018;215.673553217931;956.678216441545;0.225440016832566
gfam_10180;73.3588805297081;597.721707632426;0.122730828733463
gfam_10181;47.2351067490263;177.937984232042;0.265458254755931
gfam_10182;137.555163789249;564.43661121334;0.24370347538859
gfam_10183;80.5660844195321;387.025496635272;0.208167382045779
gfam_10184;115.518264326745;422.965376428785;0.27311517860421
gfam_10185;233.017977014727;1248.03819674352;0.186707408172871
gfam_10186;101.037343428913;598.523726236083;0.168810924279148
gfam_10187;306.528251759676;777.87942831232;0.394056251654214
gfam_10188;48.0441096264177;1022.72891206519;0.0469763874469944
gfam_10189;115.281650397497;742.030947272368;0.155359625931049
gfam_1019;206.773307502786;1102.56110081121;0.187539091802397
gfam_10190;397.09363495452;770.061334903761;0.515664943759509
gfam_10191;99.1145681138526;246.596175887034;0.401930677786573
gfam_10192;44.173022624449;469.725717815902;0.0940400343201168
gfam_10193;33.501037089484;404.475739343347;0.0828258257068071
gfam_10194;110.226646021056;803.16332280119;0.137240636981056
gfam_10195;186.99448655645;1664.30846832954;0.11235566610085
gfam_10196;90.1192022406559;619.604851112952;0.145446250265441
gfam_10197;38.5256348025949;389.692572544758;0.0988616091680066
gfam_10198;19.0034534116832;277.149883275367;0.0685674234717322
gfam_10199;352.807667649053;722.955042220609;0.488007755731779
gfam_102;206.398234051322;988.068761387905;0.208890557132281
gfam_1020;70.0740643965437;686.973710777738;0.102003997092132
gfam_10200;38.4580135274723;137.615436781667;0.279460025901655
gfam_10201;93.8403797809325;811.194187380356;0.115681770457426
gfam_10202;132.502293257537;508.123594856757;0.260767841916277
gfam_10203;108.361773097531;516.564547384049;0.209773925923274
gfam_10204;356.418842819129;1153.57438650445;0.308969102460004
gfam_10205;58.7143753276051;508.645204924085;0.115432869039566
gfam_10206;110.694080955714;251.506726323465;0.44012373972595
gfam_10207;32.7277290108659;188.978550220746;0.173182241966809
gfam_10208;153.55709682803;996.73871077828;0.154059529511128
gfam_10209;50.2745363292611;604.191372940525;0.0832096229454273
gfam_1021;244.572481754518;638.777058374221;0.38287612015527
gfam_10210;91.5847048662622;237.447467699386;0.385705123552678
gfam_10211;163.272778661463;666.287798311954;0.245048429635236
gfam_10212;141.950245007068;849.027319331825;0.167191610652507
gfam_10213;70.62424347173;878.84614511607;0.0803601903065782
gfam_10214;102.935390188171;937.948509364021;0.109745246312047
gfam_10215;99.1963902711283;300.854858486968;0.329715101727118
gfam_10216;230.881943765585;812.056906677119;0.284317443601752
gfam_10217;95.7272965828034;658.681543526707;0.145331681938834
gfam_10218;711.769592313483;2105.62101920982;0.338033096088958
gfam_10219;70.5400303153973;629.226130941422;0.112106009027086
gfam_1022;164.925152027015;4448.47751179555;0.0370745163012965
gfam_10220;113.657712901565;1047.12459428289;0.108542683002687
gfam_10221;108.938762424297;1106.34400319694;0.0984673502179269
gfam_10222;139.875729786796;432.051130897687;0.323748093185572
gfam_10223;64.1842325523568;663.129481028919;0.0967898945659417
gfam_10224;58.5375710986163;655.75798108525;0.0892670356855424
gfam_10225;92.9329099478925;1028.32978264218;0.0903726717990327
gfam_10226;93.3174126321508;421.992366645244;0.221135309564971
gfam_10227;57.0642549336823;149.089851769752;0.382750765771838
gfam_10228;154.884202190644;904.802721340793;0.171180079963869
gfam_10229;88.5332889053825;652.762494806111;0.135628639221497
gfam_1023;256.891411357266;3501.00363217473;0.0733765052387827
gfam_10230;153.339920662603;1034.96910745234;0.148158934946437
gfam_10231;58.0142245403006;318.198012473222;0.182321140504241
gfam_10232;89.0079983698087;437.993980836642;0.203217400841419
gfam_10233;305.875290654358;997.702530353558;0.306579648090062
gfam_10234;136.739904128064;696.709433175844;0.196265326141425
gfam_10235;79.282103520318;590.297253147741;0.134308779343879
gfam_10236;163.474713321491;1170.91746605403;0.139612498797543
gfam_10237;108.15491465067;398.294078955998;0.271545374046644
gfam_10238;142.695035209902;700.452228669511;0.203718439844138
gfam_10239;118.201203688215;737.416675067552;0.160290928703757
gfam_1024;236.999835880223;1730.33563296492;0.136967552054699
gfam_10240;92.0336512793182;574.182667221125;0.160286362743644
gfam_10241;167.134122004191;520.225890311678;0.321272211008295
gfam_10242;598.797942158559;1238.45832969272;0.483502696701254
gfam_10243;117.607907558432;935.516048099648;0.125714473629109
gfam_10244;102.007212095106;728.610600098169;0.140002371748863
gfam_10245;107.769955358585;433.370835807485;0.248678375317482
gfam_10246;66.2730638833418;194.129008352126;0.341386712093694
gfam_10248;232.448186998197;591.809278050412;0.392775503222841
gfam_10249;262.625055017145;970.727351271896;0.270544612421851
gfam_1025;110.822482672268;510.390590462634;0.217132691595696
gfam_10250;156.85502725569;334.020814030044;0.469596566043881
gfam_10251;57.8370205491152;397.289399476647;0.145579068118365
gfam_10252;147.008816552409;629.679410143701;0.233466132422624
gfam_10253;364.658660132951;893.119709860006;0.408297629205956
gfam_10254;254.488287526863;941.17922412958;0.2703930144253
gfam_10255;89.2638612089278;481.1357038956;0.185527410429505
gfam_10256;191.416022018491;863.044173256093;0.221791685698215
gfam_10257;22.404364159601;442.788035561583;0.0505983955306872
gfam_10258;75.3859695130216;908.788984896199;0.0829521162403087
gfam_10259;65.8049007362323;233.299902093247;0.282061415996355
gfam_1026;346.029285439238;1321.26506196987;0.261892405543021
gfam_10260;171.574772321672;758.799075097246;0.226113575981473
gfam_10261;99.8312395383022;672.765247316829;0.148389412111366
gfam_10262;74.5085630520804;398.827336772114;0.186819097344508
gfam_10263;93.2609062268508;617.502376636764;0.151029226372857
gfam_10264;177.842387034608;908.827612383269;0.195683300783789
gfam_10265;99.6197948269159;524.24497958261;0.190025271975385
gfam_10266;195.40223896508;537.894340721872;0.363272531744513
gfam_10267;131.580107857155;530.605754892169;0.247980928672541
gfam_10268;147.541532827347;939.883549106988;0.156978524592255
gfam_10269;69.6579609317247;601.252696603272;0.11585471686905
gfam_1027;128.215117279563;1101.87004175125;0.116361378766396
gfam_10270;16.8707816297036;436.376371809688;0.0386610795624409
gfam_10271;237.610038355876;555.652427809335;0.42762350430584
gfam_10272;186.853577175064;732.636831570305;0.255042565597705
gfam_10273;47.0890819768724;550.002796351471;0.0856160773895064
gfam_10274;121.687048493707;778.351463441248;0.156339461296449
gfam_10275;318.240104026973;769.745459481966;0.413435506642867
gfam_10276;45.3471467448332;188.565592835299;0.240484735645496
gfam_10277;364.078872375993;750.689516764153;0.484992615782561
gfam_10278;132.38404771998;351.257187425364;0.37688637402789
gfam_10279;185.071187213579;1107.66843309125;0.167081756313203
gfam_1028;108.211807134406;619.131284641267;0.174780066552614
gfam_10280;220.323779509787;878.267305733736;0.250861870949096
gfam_10281;201.894693041189;884.759296473883;0.228191660540692
gfam_10282;111.010997295948;1048.03316709727;0.105923171881491
gfam_10283;192.478720934417;1104.40750974782;0.174282336216972
gfam_10284;132.488527929221;615.992516204226;0.215081392133822
gfam_10285;87.872336754;874.335670251183;0.100501832126734
gfam_10286;50.5893128504332;461.42003257029;0.109638310605265
gfam_10287;108.322478446411;814.518673965367;0.132989558015973
gfam_10288;153.519153793005;879.554266010598;0.174541992149414
gfam_10289;60.8664477681973;736.569603271722;0.0826350252546921
gfam_1029;164.337835176343;703.399439996119;0.233633730469347
gfam_10290;164.954173890376;398.0147205564;0.41444239464254
gfam_10291;134.931391812755;431.197299123077;0.3129226275006
gfam_10292;10.9864033167248;109.855489125084;0.100007777528671
gfam_10293;201.977230798751;796.853706410812;0.253468395985126
gfam_10294;129.504317000059;1089.75870849467;0.118837606885426
gfam_10295;141.612483181533;1079.75832427153;0.131152018000948
gfam_10296;111.792568273298;549.800998139742;0.203332785228746
gfam_10297;95.1088363604642;413.843130511749;0.229818569763028
gfam_10298;53.4654629493764;399.877130677587;0.133704727896741
gfam_10299;98.2980703763709;402.110250778869;0.244455519813215
gfam_103;152.998150460694;949.119781889754;0.161200043851225
gfam_1030;356.955568468094;3172.43059120279;0.112518007315255
gfam_10300;117.452187399649;617.177497663305;0.19030536246758
gfam_10301;77.1149129343741;356.302702583292;0.216430895346204
gfam_10302;347.761112695689;683.367765249952;0.508893059315565
gfam_10303;258.273553606065;601.14265851683;0.42963770736765
gfam_10304;20.6656627230198;58.1467554952959;0.355405259450662
gfam_10305;179.120666579202;561.213121916021;0.319166925334303
gfam_10306;62.8628589443437;229.332670488658;0.274112095805611
gfam_10307;84.8671558228978;618.042991102123;0.1373159424906
gfam_10308;137.776715239069;514.396875619607;0.267841275422042
gfam_10309;51.2231922170727;239.156187952676;0.214183010088824
gfam_1031;160.435664313499;2024.59026823397;0.0792435224206848
gfam_10310;55.0617389590223;188.115578532101;0.292701643259312
gfam_10311;24.7374644118841;140.079819712999;0.176595490075352
gfam_10312;147.814566026383;1656.61175323136;0.0892270417242048
gfam_10313;104.464255254717;542.499322209868;0.192561079761689
gfam_10314;164.268542982396;459.133251646918;0.357779669394804
gfam_10315;118.958767971771;419.560458474446;0.283531885736597
gfam_10316;261.972628865508;602.89634435324;0.434523498639787
gfam_10317;145.856105336073;718.736640016577;0.202934005608381
gfam_10318;216.786971840181;439.550940285906;0.493201019429447
gfam_10319;101.726355833322;431.37459343082;0.235819070901392
gfam_1032;109.654409597371;299.578922017458;0.366028453734074
gfam_10320;112.19247782859;540.947654556397;0.207399878497659
gfam_10321;18.9726033343026;151.30605160415;0.125392230734691
gfam_10322;98.4174785975897;482.087216054811;0.20414870031816
gfam_10323;231.016204266332;691.33480925266;0.334159659219333
gfam_10324;156.125962748911;592.888860115337;0.263330909470182
gfam_10325;99.1568858363398;395.931040952653;0.250439787690699
gfam_10326;38.0860782070264;161.646364327755;0.235613577610709
gfam_10327;159.437813469946;495.99568966752;0.321449998036923
gfam_10328;42.1979275906996;342.119684984814;0.123342588698375
gfam_1033;35.034227599863;1722.75074130499;0.0203362139164278
gfam_10330;113.928471725105;513.875831172745;0.221704281100558
gfam_10331;375.090957624827;1211.61220037906;0.309580043439212
gfam_10332;36.3635586083066;325.699313239414;0.111647636731664
gfam_10333;74.7439770169956;614.061239735768;0.121720721290206
gfam_10334;137.635155367458;425.883097030796;0.323175905141653
gfam_10335;101.273519049518;208.123342710184;0.486603365728867
gfam_10336;118.941939257991;320.77869772398;0.370791265448482
gfam_10337;536.196760162038;1036.71453398381;0.517207719758281
gfam_10338;286.765653292826;804.771065693571;0.3563319626131
gfam_10339;110.88234030295;440.479199347696;0.25173116112442
gfam_1034;244.623305445151;2388.17621652198;0.102431011477624
gfam_10340;153.0379040864;630.10535303551;0.242876692523156
gfam_10341;59.5916226789702;344.529786913903;0.172965081518081
gfam_10342;71.4331875450366;532.688625889902;0.13409932946419
gfam_10344;80.6804969214925;577.705863628453;0.139656704217532
gfam_10345;9.96479717479569;78.4706494347213;0.126987571105618
gfam_10346;76.586314827963;358.642386936786;0.213545073358722
gfam_10347;182.330243220538;640.513964097512;0.284662401509766
gfam_10348;63.1459716460929;405.738674208847;0.155632123975418
gfam_10349;10.8183872009772;114.502367153511;0.0944817777127111
gfam_1035;119.696611206383;987.33309312424;0.121232248812429
gfam_10350;0.857632933104631;36.3741294389638;0.023578101973375
gfam_10351;16.7140283689306;340.947676518397;0.0490222679902285
gfam_10352;231.560711907492;782.622838250152;0.295877785045518
gfam_10353;9.94210162341235;94.7593487808908;0.104919480255201
gfam_10354;86.9705570687005;397.546760628769;0.218768119078988
gfam_10355;35.7089232950067;222.595684034031;0.160420555546564
gfam_10356;222.326137198495;382.878914344689;0.580669576905309
gfam_10357;683.577135990443;1694.77883554151;0.403342974112624
gfam_10358;253.05161329501;800.745843331461;0.316019889959344
gfam_10359;130.257947598983;269.730688108164;0.482918530748523
gfam_1036;81.7003260621401;569.9250705216;0.143352749840198
gfam_10360;590.101754523474;1144.1830407142;0.51574069316316
gfam_10361;273.52148772952;724.630015907887;0.377463645894969
gfam_10362;137.394595959223;353.846326768054;0.388288885783135
gfam_10363;66.5401508133787;718.931279770951;0.0925542575287281
gfam_10365;65.7194335688628;556.654896462969;0.118061358997198
gfam_10366;97.1741681227022;753.132765420321;0.129026610691237
gfam_1037;692.35973976181;3904.52071603726;0.177322593505021
gfam_10371;256.943851717293;743.19641037467;0.345728058061743
gfam_10372;169.241630398824;794.217315348316;0.213092345291667
gfam_10375;59.5104050642845;105.963697060082;0.561611256641429
gfam_10376;67.4112395520687;320.827003564374;0.210117099879788
gfam_10377;92.9051323794439;427.294422344004;0.217426503884126
gfam_10378;123.780275252357;520.265834768951;0.237917362587008
gfam_10379;213.745611563629;924.633027993652;0.23116804731433
gfam_1038;227.786649364017;3244.33075603903;0.0702106740935746
gfam_10380;31.3376469523375;63.8431464760509;0.490853735789683
gfam_10381;81.5347776954058;486.924112696622;0.167448634334127
gfam_10382;98.9991545226048;240.212510767478;0.412131550543736
gfam_10383;19.0342493252831;193.368795421898;0.0984349583589929
gfam_10384;37.1753204153917;144.938178480997;0.256490876351573
gfam_10385;162.953666486202;831.61810797752;0.195947713166687
gfam_10386;46.0137418169937;306.955574377137;0.149903587548013
gfam_10387;39.0762058636637;149.185812516389;0.261929772037612
gfam_10388;109.892353943635;232.319740229329;0.47302202488328
gfam_10389;222.013172947747;437.403805231659;0.507570282407953
gfam_1039;104.77128293667;744.541933710706;0.14071911626858
gfam_10391;67.1274893439953;446.506401869254;0.150339365937359
gfam_10392;77.4641688486183;144.517607253996;0.536018899845691
gfam_10393;215.731580631594;922.56880966805;0.233837929887546
gfam_10394;27.6847210030548;170.225885984948;0.162635199945458
gfam_10395;268.442964558757;813.655034096597;0.329922329868959
gfam_10396;53.9641378038962;526.850843372519;0.102427733546855
gfam_10397;15.4097319418531;110.575450168848;0.139359432119177
gfam_10398;141.647956209161;495.022876691496;0.286144262980068
gfam_10399;52.6307769580594;395.045672391044;0.133227068757665
gfam_104;143.484430929095;1077.29262749084;0.133189838366656
gfam_1040;221.988147585934;1281.08055233659;0.173281958875298
gfam_10400;132.015131129309;344.997249695549;0.382655604489045
gfam_10401;44.242675253373;122.794710452943;0.360297891417134
gfam_10402;236.716945285375;517.660627587748;0.45728211239177
gfam_10403;314.980571391079;926.197937217443;0.340079111315416
gfam_10404;63.2872821111202;277.375782666604;0.228164411120164
gfam_10405;115.628229382621;477.061898731185;0.242375737174047
gfam_10407;28.5229185453584;105.217076767458;0.271086399866415
gfam_10408;154.584473551221;471.203018900513;0.328063419270791
gfam_10409;63.2971197134526;87.4491487688499;0.723816304727708
gfam_1041;319.330502302954;1415.60109343718;0.225579440269854
gfam_10410;47.8288897758657;163.942759398687;0.291741397737195
gfam_10411;34.3625632721753;363.182565434263;0.094615123474023
gfam_10412;90.9555073224562;218.267497167408;0.416715766217334
gfam_10413;21.6962172607576;68.0168241497286;0.318983097667081
gfam_10414;41.1099303356225;168.652310485866;0.243755512255895
gfam_10416;109.792055587675;245.669117753473;0.446910285638143
gfam_10417;38.7191043004541;117.943077813435;0.328286365069264
gfam_10418;48.7427461357456;180.965193128314;0.269348736589275
gfam_10419;33.0935372541416;341.619276993397;0.0968725697958235
gfam_1042;64.8129804720162;534.761915227029;0.121199693969419
gfam_10420;211.907375082102;553.56097856447;0.382807645928428
gfam_10421;58.4545238876651;473.138169030136;0.123546413529664
gfam_10422;27.9290319198951;117.887280779496;0.23691302178846
gfam_10423;56.2765752501395;208.135119782477;0.270384812082431
gfam_10424;202.645770814826;539.273938479712;0.375775197640947
gfam_10425;50.9309414030408;289.522522601535;0.175913572959352
gfam_10426;30.1599248696148;203.256299158452;0.148383715508384
gfam_10429;38.0364051070732;358.28570559261;0.106162217786949
gfam_1043;234.189719353071;2330.35564046955;0.100495270029206
gfam_10430;169.612240618048;442.442358576912;0.383354435510188
gfam_10431;34.4048659723518;207.931829996664;0.165462238142682
gfam_10432;172.942996014682;739.03805448955;0.234010948372791
gfam_10434;43.2834001500326;264.232671124571;0.163807904472293
gfam_10435;198.835887786115;431.376613354556;0.460933397014474
gfam_10436;88.1821397645662;278.815731155731;0.316273903911514
gfam_10437;131.657683200612;344.465447457685;0.382208677742011
gfam_10438;34.0072369469761;204.836574437845;0.16602131255273
