name;sum_pN;sum_pS;ratio
gfam_10084;0.857632933104631;11.0000179820539;0.0779665028278886
gfam_10085;0.5;1;NA
gfam_10086;4.13710293074429;40.7383187293367;0.101553109204899
gfam_10087;208.795814163204;633.966648506738;0.329348262491422
gfam_10088;1;0;NA
gfam_10089;3.05367585912824;23.7293007293007;0.128687983432971
gfam_1009;1;2;NA
gfam_10090;8.76177484675479;17.2053036783576;0.509248485847777
gfam_10091;3.42881646655232;6.9970149790509;NA
gfam_10092;2.1787227282696;5.50000899102695;NA
gfam_10093;0;0;NA
gfam_10094;5.07271132274846;14.006006006006;0.362181147185943
gfam_10095;0;0;NA
gfam_10096;17.1277665336403;27.2094409537079;0.629478810784103
gfam_10097;3.24971878515186;22.018018018018;0.147593610945931
gfam_10098;0;5.003003003003;NA
gfam_10099;2.24971878515186;12.006006006006;0.187382780254019
gfam_101;224.038684146385;411.071584624284;0.545011361831674
gfam_1010;1.74990626171729;0;NA
gfam_10100;0.374953130858643;18.018018018018;0.0208098987626547
gfam_10101;7.0242995997713;6.42258340461933;NA
gfam_10102;0;0;NA
gfam_10103;0;0;NA
gfam_10104;2.24990626171729;22.0060239880599;0.102240471197252
gfam_10105;0;10.006006006006;0
gfam_10106;0.5;0;NA
gfam_10107;13.4161979752531;34.018018018018;0.394385057005586
gfam_10108;2.24990626171729;1;NA
gfam_10109;5.98230484911513;10.009009009009;0.597692023628965
gfam_1011;0;2.9940119760479;NA
gfam_10110;1.99981252343457;6.006006006006;NA
gfam_10111;3.3574454565392;9.43457743457743;NA
gfam_10112;1.6787227282696;10.500008991027;0.159878218171451
gfam_10113;2.85763293310463;4.9940119760479;NA
gfam_10114;0.374953130858643;2;NA
gfam_10115;3.48249232568056;9.50301199402995;NA
gfam_10116;0;0;NA
gfam_10117;0;0;NA
gfam_10118;15.8552265532234;51.4175740781066;0.308362011189758
gfam_10119;1.85763293310463;5.003003003003;NA
gfam_1012;6.49981252343457;48.7113546394983;0.133435265176635
gfam_10120;1.24990626171729;7.71728871728872;NA
gfam_10121;1.25;0;NA
gfam_10122;11.6642771077943;30.5509492999238;0.381797534121907
gfam_10123;0.5;0;NA
gfam_10124;1;0;NA
gfam_10125;4.85763293310463;9.43457743457743;NA
gfam_10126;0;0;NA
gfam_10127;1.74990626171729;1.49700598802395;NA
gfam_10128;13.1479012844307;47.6378081087774;0.275997192280729
gfam_10129;0;2;NA
gfam_1013;28.1134361017568;47.9295860653893;0.586557039391123
gfam_10130;3.10753919482192;11.009009009009;0.282272381853709
gfam_10131;6.98420759154677;5;NA
gfam_10132;1;11.006006006006;0.0908594815825375
gfam_10133;0;0;NA
gfam_10134;0;0;NA
gfam_10135;7.88137010317964;19.0060239880599;0.414677478473716
gfam_10136;1.23258606396327;6.003003003003;NA
gfam_10137;0;1;NA
gfam_10138;0;2.9940119760479;NA
gfam_10139;0.374953130858643;0;NA
gfam_1014;20.5599053548838;52.1459320740758;0.394276303771452
gfam_10140;0;0;NA
gfam_10141;11.1070705034083;39.0090449731168;0.284730644163753
gfam_10142;0;0;NA
gfam_10143;2.49981252343457;11.006006006006;0.2271316699328
gfam_10144;1;0;NA
gfam_10145;0.874953130858643;3.71728871728872;NA
gfam_10146;0;0.714285714285714;NA
gfam_10147;22.7490626171729;50.4586014586014;0.450846078955185
gfam_10148;34.8118080973154;98.8782537884334;0.352067383509838
gfam_10149;67.7171396314287;171.091275490729;0.395795398901553
gfam_1015;7.02411212320587;38.4466074286433;0.18269783975719
gfam_10150;0;0;NA
gfam_10151;1;0;NA
gfam_10152;0;2;NA
gfam_10153;2.24971878515186;8.006006006006;NA
gfam_10154;0;0;NA
gfam_10155;0;0;NA
gfam_10156;0;0;NA
gfam_10157;1.85763293310463;2;NA
gfam_10158;3.49981252343457;6.006006006006;NA
gfam_10159;1.78644939965695;26.5000269730809;0.0674131162761325
gfam_1016;0;3.003003003003;NA
gfam_10160;2.35763293310463;9.006006006006;NA
gfam_10161;4.23239858739784;12.50301199403;0.338510319706865
gfam_10162;3.3574454565392;33.9970509431587;0.0987569616597826
gfam_10163;26.29747434015;59.3097562917922;0.443392048531976
gfam_10164;16.089844043937;44.0180360000719;0.365528440294582
gfam_10165;14.8568830268429;38.4466074286433;0.386428973074339
gfam_10166;1.99271748948673;4;NA
gfam_10167;0;0;NA
gfam_10168;0.749906261717285;4.003003003003;NA
gfam_10169;1.49981252343457;2;NA
gfam_1017;0;14.4345774345774;0
gfam_10170;0.5;1;NA
gfam_10171;1.37495313085864;9.009009009009;NA
gfam_10172;0;12.0000179820539;0
gfam_10173;0;0;NA
gfam_10174;4.10753919482192;6.006006006006;NA
gfam_10175;1.74990626171729;17.015015015015;0.10284482618282
gfam_10176;1.49981252343457;12.012012012012;0.124859392575928
gfam_10177;0.374953130858643;5.003003003003;NA
gfam_10178;0;3;NA
gfam_10179;134.469207858452;679.252638866411;0.19796641214801
gfam_1018;6.2764992320571;7.50037509377344;NA
gfam_10180;0.749906261717285;10.006006006006;0.0749456137910733
gfam_10181;1.24990626171729;0;NA
gfam_10182;0;2.9940119760479;NA
gfam_10183;1.35763293310463;22.018018018018;0.0616600882056523
gfam_10184;1.60726354678256;2;NA
gfam_10185;2.24990626171729;29.0090269910629;0.077558832373469
gfam_10186;4.67853525170417;13.0030209850569;0.359803714619914
gfam_10187;0;0;NA
gfam_10188;1.12485939257593;18.2203007113187;0.0617365986653092
gfam_10189;0;0;NA
gfam_1019;0;0;NA
gfam_10190;5.10753919482192;36.7173246813965;0.139104339413098
gfam_10191;1.5;10.006006006006;0.149909963985594
gfam_10192;0;4.003003003003;NA
gfam_10193;1;0;NA
gfam_10194;1;3.003003003003;NA
gfam_10195;3.08323959505062;20.9940119760479;0.14686281014645
gfam_10196;2.42862898998689;9.71130069333662;NA
gfam_10197;0;0;NA
gfam_10198;1.49981252343457;4;NA
gfam_10199;0;0;NA
gfam_102;139.222766889063;545.079463538166;0.255417377101963
gfam_1020;0;3.49700598802395;NA
gfam_10200;46.6958445420066;78.5513049534405;0.594463001851904
gfam_10201;1.49981252343457;15.0060239880599;0.0999473627809706
gfam_10202;6.52392464664044;11.0000179820539;0.593083089253487
gfam_10203;3.64999884116306;7.000006000006;NA
gfam_10204;5.05348838256281;17.006006006006;0.297159037858629
gfam_10205;0.874953130858643;5.003003003003;NA
gfam_10206;2.74990626171729;10.006006006006;0.274825565771866
gfam_10207;0;0;NA
gfam_10208;6.54245332306264;22.205064755446;0.294637885325601
gfam_1021;14.8864467627653;43.0180360000719;0.346051287946767
gfam_10210;0.5;8.006006006006;NA
gfam_10211;1.25;0;NA
gfam_10212;1;6.006006006006;NA
gfam_10213;6.49981252343457;8.006006006006;NA
gfam_10214;0.428816466552316;0;NA
gfam_10215;19.2367325442052;64.2291067615239;0.299501791541789
gfam_10216;2.37490626171729;3.003003003003;NA
gfam_10217;6.49971878515186;16.012012012012;0.405927673566311
gfam_10218;3.16647919010124;11.9940299581018;0.264004609056552
gfam_10219;19.8486197067636;22.8392081652549;0.869059013042282
gfam_1022;3.36941334666821;79.973563189424;0.0421315896440362
gfam_10220;0.5;11.50301199403;0.043466876350255
gfam_10221;5.3574454565392;15.4405834405834;0.346971698132721
gfam_10222;2.87476565429321;5.003003003003;NA
gfam_10223;2.8331458567679;28.015015015015;0.10112954982353
gfam_10224;1.30376959741096;3.003003003003;NA
gfam_10225;0;2;NA
gfam_10226;2.99981252343457;10.009009009009;0.299711242215335
gfam_10227;0;0;NA
gfam_10228;1.49981252343457;0;NA
gfam_10229;5.8574454565392;43.0240420060779;0.136143541690289
gfam_1023;1.99981252343457;77.9736254646434;0.0256472943449496
gfam_10230;0.803769597410958;0;NA
gfam_10231;0;2.49700598802395;NA
gfam_10232;0.374953130858643;3.003003003003;NA
gfam_10233;4.45819272590926;11.006006006006;0.405069079871155
gfam_10234;4.49981252343457;23.0120299940659;0.195541745973516
gfam_10235;0;0;NA
gfam_10236;2.5242995997713;27.4465894465894;0.0919713396334193
gfam_10237;3;11.50301199403;0.26080125810153
gfam_10238;30.4288555769472;47.9940659222096;0.634012872055211
gfam_10239;2.23258606396327;2;NA
gfam_1024;2.74990626171729;17.0060239880599;0.161701892438116
gfam_10240;9.10773205131002;13.0000179820539;0.700593804091882
gfam_10241;3.10763293310463;1.42857142857143;NA
gfam_10242;15.0687510204905;77.5268330592502;0.194368200349086
gfam_10243;7.13146384146236;10.006006006006;0.712718325092126
gfam_10244;0;2;NA
gfam_10245;0;0;NA
gfam_10246;0;1.42857142857143;NA
gfam_10247;2;0;NA
gfam_10248;2.74981252343457;3;NA
gfam_10249;24.5100129732697;49.8674015333917;0.491503712236893
gfam_1025;1.37495313085864;2;NA
gfam_10250;8.96498465136112;5.003003003003;NA
gfam_10251;0.374953130858643;6.50000899102695;NA
gfam_10252;0.749906261717285;0;NA
gfam_10253;2;6.50000899102695;NA
gfam_10254;3;23.0120299940659;0.130366595244905
gfam_10255;1.5;3;NA
gfam_10256;2.49981252343457;0;NA
gfam_10257;0;0;NA
gfam_10258;0.749906261717285;9.00001798205391;NA
gfam_10259;26.1580897089253;53.4798245775505;0.489120708894505
gfam_1026;3.63710293074429;12.506014997033;0.290828287956411
gfam_10260;2;14.012012012012;0.14273467638234
gfam_10261;0.749906261717285;4;NA
gfam_10262;64.2679604800686;358.857610390544;0.179090420877868
gfam_10263;1.87495313085864;6.003003003003;NA
gfam_10264;4.23258606396327;6;NA
gfam_10265;1.74990626171729;2;NA
gfam_10266;0.374953130858643;5.9940119760479;NA
gfam_10267;2.49981252343457;0;NA
gfam_10268;2.62485939257593;7;NA
gfam_10269;0;3;NA
gfam_1027;0;3.85714285714286;NA
gfam_10270;0;1;NA
gfam_10271;4.49981252343457;18.012012012012;0.249822869340399
gfam_10272;3.49981252343457;8.006006006006;NA
gfam_10273;0;3.003003003003;NA
gfam_10274;3.30376959741096;21.7232947232947;0.15208418610038
gfam_10275;1.98249232568056;27.9256133807032;0.0709918990374076
gfam_10276;0;0;NA
gfam_10277;10.70264737491;22.4435864435864;0.47686885524343
gfam_10278;0;0;NA
gfam_10279;0;4;NA
gfam_1028;0.928816466552316;0;NA
gfam_10280;0.2000400080016;14.005007005007;0.0142834636162683
gfam_10281;1.74990626171729;0;NA
gfam_10282;83.2768487022313;239.411966286218;0.347839124309574
gfam_10283;16.498687664042;86.0600960241678;0.191711239311292
gfam_10284;3.23258606396327;18.2172977083157;0.177445970073141
gfam_10285;0.928816466552316;2.49700598802395;NA
gfam_10286;2.6787227282696;4.003003003003;NA
gfam_10287;0;0;NA
gfam_10288;0;0;NA
gfam_10289;7.60716424169106;15.9940299581018;0.475625234016623
gfam_1029;0.5;0;NA
gfam_10290;0.857632933104631;0;NA
gfam_10291;1;5.003003003003;NA
gfam_10292;4.73239858739784;12.9970149790509;0.364114267393375
gfam_10293;0;2;NA
gfam_10294;26.0983840093976;55.6253767642921;0.469181253728623
gfam_10295;1;2;NA
gfam_10296;0.749906261717285;7.003003003003;NA
gfam_10297;0;0;NA
gfam_10298;0;0;NA
gfam_10299;1;2;NA
gfam_103;163.63726248703;492.726139986894;0.332105908753659
gfam_1030;1.80376959741096;23.5000269730809;0.0767560649814217
gfam_10300;4.55367585912824;19.4940389491288;0.233593247197844
gfam_10301;2.74990626171729;2.49700598802395;NA
gfam_10302;3.3218096040784;21.2652115529287;0.156208631915581
gfam_10303;1;4;NA
gfam_10304;0;0;NA
gfam_10305;54.8927042352982;247.025346989419;0.222214865414801
gfam_10306;0;0;NA
gfam_10307;6.85725797997377;26.018018018018;0.263558045629186
gfam_10308;0;0;NA
gfam_10309;0;2;NA
gfam_1031;1;0;NA
gfam_10310;1;10.006006006006;0.0999399759903962
gfam_10311;69.587685871497;161.99510249868;0.429566602929023
gfam_10312;1.74990626171729;6.003003003003;NA
gfam_10313;0;0;NA
gfam_10314;1.74990626171729;2.9940119760479;NA
gfam_10315;0.874953130858643;1.49700598802395;NA
gfam_10316;0;0;NA
gfam_10317;1.62485939257593;4.003003003003;NA
gfam_10318;45.7470003749531;202.822483732663;0.225551918766814
gfam_10319;0.874953130858643;0;NA
gfam_1032;0.5;8.72029172029172;NA
gfam_10320;0.5;6.003003003003;NA
gfam_10321;0.428816466552316;4.003003003003;NA
gfam_10322;4.10708163702593;6;NA
gfam_10323;1.49981252343457;0;NA
gfam_10324;2.37495313085864;0.714285714285714;NA
gfam_10325;0.5;2.9940119760479;NA
gfam_10326;0;0;NA
gfam_10327;4.6246719160105;12.006006006006;0.385196535275512
gfam_10328;0;0;NA
gfam_10329;642.129491942279;1773.2157057154;0.362127117345384
gfam_1033;0;0;NA
gfam_10330;0.749906261717285;0;NA
gfam_10331;6.23253919482192;8.9940119760479;NA
gfam_10332;8.08331270017544;49.5494464734098;0.163136286588252
gfam_10333;0;3;NA
gfam_10334;1.37495313085864;9.006006006006;NA
gfam_10335;1.74990626171729;2;NA
gfam_10336;0;0;NA
gfam_10337;4.98249232568056;20.006006006006;0.249049826546326
gfam_10338;47.7057900995652;94.3842508034124;0.505442271284526
gfam_10339;0;10.50301199403;0
gfam_1034;1.49981252343457;10.9940119760479;0.136420855889746
gfam_10340;8.71451595994755;28.8751608751609;0.301799737068963
gfam_10341;96.4985556111538;419.58738600705;0.229984405702635
gfam_10342;12.2860744465261;5.9940119760479;NA
gfam_10343;223.80430363204;570.462996204407;0.39232045745496
gfam_10344;0;0;NA
gfam_10345;17.5668847569011;22.9940299581018;0.763975901088687
gfam_10346;0;0;NA
gfam_10347;37.5610581910537;92.9761198324072;0.403986080068289
gfam_10348;0;0;NA
gfam_10349;1.54161979752531;7.006006006006;NA
gfam_1035;1.37495313085864;6.006006006006;NA
gfam_10350;1;0;NA
gfam_10351;0;0;NA
gfam_10352;24.3216802016386;46.0120479761198;0.528593732977535
gfam_10353;23.3602198202926;50.4346313807391;0.463178161131833
gfam_10354;3.49981252343457;12.006006006006;0.291505145148502
gfam_10355;2.35763293310463;13.0000179820539;0.181356128611458
gfam_10356;10.1318387945932;26.9700598802395;0.375669866495796
gfam_10357;12.8033946442801;10.2112917023097;1.25384672356232
gfam_10358;1.59548313321898;3.003003003003;NA
gfam_10359;28.5126634615284;50.1784552320316;0.56822521398242
gfam_1036;17.7206471908117;50.4300875329037;0.351390371457311
gfam_10361;0;0;NA
gfam_10362;0;2;NA
gfam_10363;99.4583656392934;608.15308108391;0.163541662013829
gfam_10364;256.396585144556;778.845847972232;0.32920068305185
gfam_10365;11.0241121232059;36.024024024024;0.306021118458449
gfam_10367;119.284752938653;401.534044523565;0.297072575951035
gfam_10368;124.013188919928;328.169809258933;0.377893351006212
gfam_10369;148.897128103412;883.90825042322;0.168453148878427
gfam_1037;0;6.006006006006;NA
gfam_10370;133.546903584508;592.108658555612;0.225544588235346
gfam_10371;102.151760058119;255.168129905239;0.400331185936325
gfam_10372;203.906734204421;598.013497360243;0.340973464820624
gfam_10373;27.2871335444133;163.243221407892;0.167156304005001
gfam_10374;2.60753919482192;15.4345774345774;0.16894140483434
gfam_10375;0;6.006006006006;NA
gfam_10376;0.5;1;NA
gfam_10377;1.60753919482192;26.018018018018;0.0617856130973798
gfam_10378;0;0;NA
gfam_10379;14.9224274710087;52.0210749671827;0.286853500824856
gfam_1038;3.37476565429321;6.006006006006;NA
gfam_10380;0;0;NA
gfam_10381;35.8381103191736;62.7314837937265;0.571293840856952
gfam_10382;0;0;NA
gfam_10383;0;0;NA
gfam_10384;0;0;NA
gfam_10385;0;2.9940119760479;NA
gfam_10386;0;0;NA
gfam_10387;0;0;NA
gfam_10388;40.1893727156318;101.446697338913;0.396162455455472
gfam_10389;7.42858212084553;19.015015015015;0.390669274516987
gfam_1039;0.749906261717285;2;NA
gfam_10390;1.24990626171729;0;NA
gfam_10391;0.5;10.006006006006;0.0499699879951981
gfam_10392;1.87495313085864;3.003003003003;NA
gfam_10393;1.25;0;NA
gfam_10394;0.800160032006401;2.998001998002;NA
gfam_10395;4.60753919482192;4;NA
gfam_10396;5.96498465136112;9.50301199402995;NA
gfam_10397;155.770291122486;310.212124014519;0.50214120939772
gfam_10398;1.66666666666667;19.4465894465894;0.085704831237591
gfam_10399;0;2;NA
gfam_104;147.09870900878;546.435994165139;0.269196594989175
gfam_1040;0;0;NA
gfam_10400;53.0268641457648;79.7861613077034;0.664612299635038
gfam_10401;0;2;NA
gfam_10402;1.74990626171729;2.9940119760479;NA
gfam_10403;0.749906261717285;10.006006006006;0.0749456137910733
gfam_10404;0.333333333333333;0;NA
gfam_10405;1.5242995997713;10.006006006006;0.152338465403314
gfam_10406;0.374953130858643;0;NA
gfam_10407;0;0;NA
gfam_10408;0;0;NA
gfam_10409;1;0;NA
gfam_1041;2.49981252343457;34.0090269910629;0.0735043823538817
gfam_10410;1;2;NA
gfam_10411;18.3224301079003;27.0060239880599;0.678457151485949
gfam_10412;0;0;NA
gfam_10413;0;0;NA
gfam_10414;1;1;NA
gfam_10415;3.37490626171729;11.009009009009;0.306558588421128
gfam_10416;25.5858011326475;62.9146829999949;0.406674561686174
gfam_10417;1;6.006006006006;NA
gfam_10418;0.374953130858643;0;NA
gfam_10419;0.428816466552316;2;NA
gfam_1042;0;1;NA
gfam_10420;70.2221949678159;142.849673210182;0.491581068333942
gfam_10421;0;0;NA
gfam_10422;1.41657292838395;6.006006006006;NA
gfam_10423;0;0;NA
gfam_10424;4.23263293310463;37.0150329970689;0.114349024987761
gfam_10425;1.74990626171729;4.003003003003;NA
gfam_10426;9.99962504686914;16.7232947232947;0.597945872049971
gfam_10427;0;0;NA
gfam_10428;66.654858640088;117.607404460173;0.566757330850376
gfam_10429;0;0;NA
gfam_1043;3.05367585912824;38.9465984376164;0.0784067410667337
gfam_10430;3.24971878515186;40.0000179820539;0.0812429331059263
gfam_10431;0.5;0;NA
gfam_10432;2.74990626171729;0;NA
gfam_10433;28.0963547545408;193.59557846983;0.145129113880663
gfam_10434;0;0;NA
gfam_10435;2;3;NA
gfam_10436;1.85763293310463;3.003003003003;NA
gfam_10437;0;0;NA
gfam_10438;0;0;NA
gfam_10439;3.30358212084553;18.506014997033;0.178513965398558
gfam_1044;1.49981252343457;2;NA
gfam_10440;0.857632933104631;0;NA
gfam_10441;38.8204616039633;81.8932148572867;0.474037582620426
gfam_10442;0;0;NA
gfam_10443;81.2652675336489;127.565190282729;0.637048926541296
gfam_10444;0;0;NA
gfam_10445;0;0;NA
gfam_10446;0;0;NA
gfam_10447;0;0;NA
gfam_10448;1.04161979752531;5.003003003003;NA
gfam_10449;0;6.006006006006;NA
gfam_1045;0;28.018018018018;0
gfam_10450;3.17318294407917;12.5063810997794;0.253725111905884
gfam_10452;0.374953130858643;0;NA
gfam_10453;20.672989900705;48.9496014406194;0.422332139430865
gfam_10454;1.74990626171729;0;NA
gfam_10456;0.749906261717285;0;NA
gfam_10457;4.23249232568056;14.9315834226014;0.283459041542372
gfam_10458;0.749906261717285;2;NA
gfam_10459;3.52420586148858;14.012012012012;0.25151319157216
gfam_1046;0;0;NA
gfam_10460;2.60753919482192;2;NA
gfam_10461;0.666666666666667;6;NA
gfam_10462;0;0;NA
gfam_10463;0;2;NA
gfam_10465;1;0;NA
gfam_10466;0;0;NA
gfam_10467;0;0;NA
gfam_10468;0;0;NA
gfam_10469;3.60753919482192;8.006006006006;NA
gfam_1047;0;0;NA
gfam_10470;0;0;NA
gfam_10471;1;0;NA
gfam_10472;2.74990626171729;2;NA
gfam_10473;15.6970082856281;45.0210569851288;0.348659257174106
gfam_10474;12.6066955502775;12.8451668092387;0.981434942612838
gfam_10475;2.3574454565392;0;NA
gfam_10476;0;0;NA
gfam_10477;0;0;NA
gfam_10478;2.67026435576109;9.70048918310378;NA
gfam_10479;6.38242857262044;6.09832134292566;NA
gfam_1048;0;0;NA
gfam_10480;32.5031116308888;41.158483837305;0.789706242809383
gfam_10481;7.01092941852407;21.4129723961657;0.327415049569647
gfam_10482;50.4418658645371;88.0300659941378;0.573007248090626
gfam_10483;16.7686605104894;22.7203097023456;0.738047180261728
gfam_10484;1.85763293310463;0;NA
gfam_10485;0;0;NA
gfam_10486;0;2;NA
gfam_10487;4.04841172297717;10.506006006006;0.385342605045419
gfam_10488;0;2;NA
gfam_10489;11.3383549228235;27.1979593147928;0.416882560621254
gfam_1049;0;0;NA
gfam_10490;1;0;NA
gfam_10491;0;0;NA
gfam_10492;0;0;NA
gfam_10493;1.74990626171729;0;NA
gfam_10494;7.21507838964383;2;NA
gfam_10495;0;12.012012012012;0
gfam_10496;0;0;NA
gfam_10497;1.85763293310463;0;NA
gfam_10498;0;0;NA
gfam_10499;0;0;NA
gfam_105;266.658744161783;946.749141326507;0.281657233708353
gfam_1050;0.749906261717285;4;NA
gfam_10500;18.8568830268429;46.0180539821258;0.409771413501476
gfam_10501;0;0;NA
gfam_10502;0;0;NA
gfam_10503;1.87495313085864;6.50000899102695;NA
gfam_10504;0.749906261717285;2;NA
gfam_10505;1.74990626171729;3.003003003003;NA
gfam_10506;11.9107463625366;25.7293007293007;0.46292538176028
gfam_10507;1.74990626171729;2;NA
gfam_10508;9.79813050812902;15.4970239700779;0.632258847056542
gfam_10509;4.6246719160105;9.72029172029172;NA
gfam_1051;0;0;NA
gfam_10510;21.4123678901201;26.2113096843636;0.816913315205065
gfam_10511;1;0;NA
gfam_10512;0;0;NA
gfam_10513;1.49981252343457;3;NA
gfam_10514;7.33295838020247;22.0060239880599;0.333225047113518
gfam_10515;2;22.018018018018;0.090834697217676
gfam_10516;0;0;NA
gfam_10517;11.3688742727769;13.50301199403;0.841950986772682
gfam_10518;4.49962504686914;25.9940479401557;0.173102129273144
gfam_10519;2.37490626171729;9.43457743457743;NA
gfam_1052;0;21.0060239880599;0
gfam_10520;0.428816466552316;3.003003003003;NA
gfam_10522;3.13710293074429;10.500008991027;0.29877145185544
gfam_10523;0.5;8.006006006006;NA
gfam_10524;0.333333333333333;3.003003003003;NA
gfam_10525;0.857632933104631;0;NA
gfam_10526;0;0;NA
gfam_10527;1;0;NA
gfam_10528;1;0;NA
gfam_10529;6.24971878515186;16.006006006006;0.390460854682095
gfam_1053;2.98249232568056;6.003003003003;NA
gfam_10530;0.749906261717285;16.012012012012;0.0468339807111508
gfam_10531;0;0;NA
gfam_10532;1;0;NA
gfam_10533;0;0;NA
gfam_10534;0.749906261717285;13.009009009009;0.0576451489270213
gfam_10535;0.5;1;NA
gfam_10536;0;3;NA
gfam_10537;11.6434317315914;55.9529705463689;0.208093182862245
gfam_10539;227.921761054509;764.80026818949;0.298014750431597
gfam_1054;0;0;NA
gfam_10540;22.7927257645539;63.5150419880959;0.358855556906122
gfam_10541;1.80376959741096;5.50000899102695;NA
gfam_10542;0;1;NA
gfam_10543;2.49981252343457;8;NA
gfam_10544;1.8331458567679;19.512021003039;0.0939495635271403
gfam_10545;0.333333333333333;11.506014997033;0.0289703544988677
gfam_10546;0;0;NA
gfam_10547;7.42853525170417;13.4345774345774;0.552941489070201
gfam_10548;0;0;NA
gfam_10549;0;0;NA
gfam_1055;0;58.3217503217503;0
gfam_10550;0.374953130858643;2;NA
gfam_10551;1.49981252343457;0;NA
gfam_10552;0.5;0;NA
gfam_10553;30.1551075367935;36.8337186933256;0.818682137089179
gfam_10556;3.60753919482192;56.8781818602178;0.0634257122298266
gfam_10557;0.643224699828473;0;NA
gfam_10558;0.749906261717285;0;NA
gfam_10559;2.99962504686914;2;NA
gfam_1056;1.85763293310463;32.4555984555984;0.0572361324856174
gfam_10560;0;2;NA
